oid_ztf,ra,dec,ra_error,dec_error,parallax,parallax_error,pm,pmra_error,pmdec_error,nu_eff_used_in_astrometry,astrometric_sigma5d_max,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,bp_g,g_rp,l,b,ecl_lon,ecl_lat,distance,absmag_g,absmag_bp,absmag_rp
ZTF19acgtoku,26.263625,37.94255556,0.05025159,0.049513757,2.407045416503102,0.06664992,9.0575,0.046078358,0.05875679,1.5320702,0.0879077,139.0,5552.942250947982,74.2093,16.32606,16.0,3045.708512284754,216.99307,16.629322,16.0,4518.436225194536,242.72131,15.610425,1.018897,0.3032627,0.71563435,134.4512609671121,-23.726962235591703,38.609522521514265,25.17096706928416,415.4470842734559,8.233480764867725,8.536743475439014,7.517846418859424
ZTF18aarwyww,275.1252917,51.74652778,0.18332538,0.18824291,1.8111051457928407,0.19569437,7.534145,0.24432363,0.25407448,1.5870657,0.36862862,317.0,400.78054438572576,4.33432,19.1801,38.0,233.67020418904406,11.851075,19.417034,33.0,273.1126429057238,9.625092,18.657042,0.7599926,0.23693466,0.52305794,80.06135461253997,25.60922220264816,282.31230972433116,74.96671950713387,552.1490578959367,10.469817809863535,10.70675247172877,9.946759872241465
ZTF18aapobha,281.0624167,44.90241667,0.13882694,0.16038354,1.0573668047980223,0.15215528,13.848658,0.1821001,0.20705941,,0.30368426,322.0,589.1317903743724,8.047861,18.761835,36.0,267.78607504289175,18.53868,19.269072,38.0,523.8276434080519,17.61069,17.949924,1.3191471,0.5072365,0.8119106,74.05581945981798,19.977368860209634,290.8418828926755,67.54293850929254,945.7455969511162,8.882963458008037,9.390199938720928,8.071052828735576
ZTF18acpupju,121.0330417,-0.371166667,0.15455346,0.10119803,1.0377127420243673,0.16919953,6.4249854,0.18056686,0.12577187,1.6144673,0.251641,420.0,614.8969970296533,16.384321,18.71536,45.0,417.0862648968148,31.03594,18.787977,43.0,392.0787919637911,29.569582,18.264462,0.5235157,0.07261658,0.45089912,221.7849118814206,15.939636812604489,123.34150882218144,-20.290479691543087,963.6578211897087,8.79574638871758,8.868362965866018,8.344847264572072
ZTF18acvqink,100.719875,69.75963889,0.13228048,0.19410346,3.6875454362881657,0.2438747,65.118774,0.18175212,0.24571994,1.6470872,0.3497099,584.0,322.2304724693584,1.1334375,19.41695,62.0,197.71951883453121,5.841953,19.59842,63.0,181.34831043510647,6.6375666,19.101612,0.4968071,0.18146896,0.31533813,145.28071827232313,24.603125308437075,95.36618089700887,46.51966678513167,271.18309923974437,12.250637126839356,12.432106090462403,11.935298992073731
ZTF18adjvzzl,301.424625,22.66633333,0.02112434,0.024178846,3.323499832330897,0.028618881,15.232508,0.024256764,0.029011678,1.5886168,0.04245913,528.0,14214.870760657126,312.6949,15.30551,61.0,8960.053770566337,641.8907,15.457766,60.0,10241.478863220293,529.83496,14.721989,0.7357769,0.15225601,0.5835209,61.53220389977623,-4.919280986001915,310.20788481869886,41.81912814342162,300.88763365414763,7.913487873261715,8.065743885224606,7.329966983979489
ZTF19aburqpi,87.32054167,5.029305556,0.26918483,0.20638885,0.07208886572100945,0.30269632,1.016009,0.3606664,0.26235178,,0.53198636,290.0,280.5650091215434,1.9770175,19.567284,33.0,134.34791976342828,14.217563,20.017965,30.0,231.85762560102395,9.271675,18.834843,1.1831226,0.4506817,0.73244095,201.17736149327402,-11.39253744308136,87.18723559529334,-18.38380927451459,13871.76771333998,3.856624591323488,4.307306277724855,3.12418364283716
ZTF17aaajihk,175.910375,71.68905556,0.02433738,0.023109373,5.104895600827694,0.027755724,19.23266,0.033633012,0.032600958,1.4709356,0.049822163,404.0,15139.76257835162,278.84985,15.237069,45.0,6335.415295806822,544.8175,15.834105,45.0,13631.811265605982,542.1033,14.411511,1.4225931,0.5970354,0.8255577,130.30394678895368,44.45595993620463,128.20242058758896,59.55478569652992,195.89039192845837,8.777003454175961,9.374038862195981,7.951445745435727
ZTF18abxwvgg,300.0265833,38.08308333,0.9514176,0.91396713,1.2307698551460573,1.3381524,6.2928176,1.7870535,1.1032336,,2.8505147,86.0,95.40305995142324,4.0094666,20.73846,9.0,58.437218816934035,14.183897,20.921818,8.0,74.75466858372839,12.63378,20.063799,0.8580189,0.18335724,0.67466164,73.98122448274913,4.271665499807469,316.0349669525931,56.82292131538136,812.4995878139447,11.189344794118,11.372702032887531,10.514683157765461
ZTF18abmirqc,289.775375,-2.877722222,0.28812668,0.53356415,1.7874485763919075,0.67841214,1.2098455,0.3560258,0.34660313,,0.74709475,145.0,201.82785716275276,4.366539,19.924913,16.0,86.61699382258382,8.851261,20.494534,16.0,165.9737489263533,13.162082,19.197798,1.2967358,0.56962013,0.72711563,33.5187730726127,-7.465132522407548,290.9570180847672,19.134381418000945,559.4566541425048,11.186081187939106,11.755701320385395,10.45896555683559
ZTF20acrbeha,100.0174167,-20.63216667,0.009513704,0.013354464,1.1141089976056078,0.016825356,7.685876,0.010934986,0.015377122,1.7011931,0.022222264,717.0,30881.372088504315,158.87192,14.463125,80.0,21058.150968795122,370.8954,14.529992,78.0,15681.234904190054,233.9102,14.259445,0.2705469,0.066866875,0.20368004,230.30531820124065,-11.652279215183619,102.9954411627223,-43.62060316830996,897.5782460685215,4.697763637033567,4.764630511728392,4.494083598581419
ZTF18aaakist,71.248625,33.89013889,0.6075143,0.32783094,2.108267984444321,0.6008694,3.358081,1.0563076,0.7869572,1.4859687,1.5690894,282.0,447.92596831859856,7.276037,19.059351,34.0,181.617459917352,16.389925,19.690649,35.0,317.2367654614775,24.203566,18.494436,1.1962128,0.63129807,0.5649147,168.43414932995086,-7.6415562802252,74.1994532256347,11.473693910401389,474.32300228358844,10.678980036087538,11.310278101273084,10.114065332718397
ZTF19aacowoc,41.24075,27.51922222,0.12799902,0.11727243,2.986578218736761,0.14673555,16.94453,0.1978814,0.15333717,1.5819755,0.2748613,220.0,853.9459062985514,10.150842,18.358791,22.0,484.7107370423126,15.883093,18.624836,24.0,603.0832654934707,36.300137,17.796953,0.82788277,0.26604462,0.56183815,151.7258335908212,-28.92967435710318,47.20139968097306,11.032351638754578,334.8313443546682,10.734660818525064,11.000705435224283,10.17282266850065
ZTF18abwnzaf,324.527625,32.32838889,0.10041832,0.12617308,0.6640319146992772,0.18016016,4.6450233,0.123840146,0.15276656,1.5292273,0.2338766,577.0,514.1106673780491,11.067162,18.909725,70.0,251.32681916839243,23.650524,19.337946,67.0,411.83678458754673,26.715029,18.211082,1.1268635,0.42822075,0.69864273,82.16371299366996,-14.839880421288772,340.98327863366364,43.29044451765209,1505.9517138613344,8.020669953855576,8.448890702756943,7.322027223142685
ZTF18adkatkr,302.8201667,60.0745,0.06264824,0.06520893,0.6925137994876148,0.064551495,9.291495,0.08978176,0.08084497,1.6685249,0.1293202,499.0,2258.5943073435724,27.931051,17.30277,59.0,1487.8870679530842,57.184124,17.407118,59.0,1256.3609940495642,43.959938,17.000109,0.40700912,0.10434723,0.3026619,94.01948260848334,14.10041247600503,351.6049805074975,74.1380718303905,1444.014546338126,6.504912773931819,6.609260002935725,6.202250878179866
ZTF18adngzer,15.23933333,57.24319444,0.22730114,0.25544986,1.5231371694432565,0.41415912,5.939672,0.24079423,0.29607126,1.5502883,0.4387723,637.0,204.33632086252305,2.4516988,19.911503,62.0,110.09087511790447,6.2314696,20.234163,61.0,138.45926649956135,8.280756,19.39459,0.8395729,0.32266045,0.51691246,124.2255258024748,-5.604679193675399,41.6925718077678,45.643700697643546,656.5396866820105,10.82519792030996,11.147858366476953,10.308285459982812
ZTF18aaufjip,293.946375,33.13755556,0.22908732,0.3048196,-0.36048250988494324,0.3658998,2.7430267,0.2298047,0.4416474,1.409133,0.6526752,258.0,131.99821358889503,2.432504,20.385946,25.0,53.09678129330476,8.240004,21.025871,26.0,122.16214496659049,14.425084,19.530554,1.4953175,0.639925,0.85539246,67.20278933900497,6.082240501049781,305.03847429335053,53.70260215990553,-2774.0596910490176,,,
ZTF18aawblbe,298.1426667,16.19188889,0.1517344,0.10313452,0.5152476181194935,0.19352242,4.7305055,0.18430227,0.13399269,,0.27167574,312.0,203.00198774409327,4.750902,19.918615,16.0,129.65805120447556,31.79392,20.056543,19.0,238.01212401385382,77.337585,18.806398,1.250145,0.13792801,1.112217,54.36203251438764,-5.631691324205525,304.22035443283,36.34750532264847,1940.8144061872895,8.478695305209378,8.616623314242581,7.366478355746487
ZTF18aayhitc,292.83725,36.67780556,0.08083357,0.09931288,0.3151797519095654,0.10384586,1.5600618,0.101281725,0.12720777,1.6519777,0.18103747,438.0,734.535730408596,14.272899,18.522335,47.0,488.57420525791025,27.109623,18.616217,44.0,448.8209582003242,28.9366,18.117712,0.49850464,0.09388161,0.40462303,69.92041477272096,8.551154800101415,305.24323689862376,57.35590768862821,3172.792649087846,6.015126599172945,6.109008206228609,5.610503567556734
ZTF19acbyibi,307.8475417,31.599,0.15771255,0.15945068,-0.1551571966893323,0.23574232,6.7553315,0.2086332,0.24847136,1.4423026,0.347112,509.0,317.95221787789916,4.4794216,19.431461,53.0,165.05282345178188,8.386196,19.794485,55.0,260.36237633790546,9.787223,18.70895,1.085535,0.36302376,0.7225113,72.16548131088511,-4.662966001567864,321.97597444886037,48.44044126832399,-6445.076485896281,,,
ZTF19aaaehud,143.1591667,1.150694444,0.34008253,0.3442596,0.07102144934322305,0.3906972,7.0742426,0.4060201,0.31376952,,0.64765537,328.0,325.9862068919126,6.5742826,19.40437,34.0,193.0198521177604,24.026426,19.624537,33.0,216.70963885528997,17.85203,18.9082,0.7163372,0.22016716,0.49617004,232.8959118260046,35.779837546930686,145.10930567707194,-12.710900118330624,14080.253349482246,3.6613170080257333,3.881484168059913,3.165146964080421
ZTF18aczcdpz,56.81558333,60.96375,0.17065085,0.23324081,0.6201757466272754,0.3218256,2.5537758,0.2443713,0.32742393,,0.46850443,348.0,277.64833146183867,3.1300735,19.578629,37.0,88.94117764578534,7.700549,20.465786,35.0,287.1062245586055,9.901347,18.602789,1.862997,0.88715744,0.9758396,142.6990134832792,5.03196051173692,69.75972008204263,39.83556851854319,1612.4461581065316,8.541202430875014,9.428359871060561,7.56536281600685
ZTF18abvbhdz,292.1374583,-10.52688889,0.24377503,0.20829257,-0.10648079076588889,0.21634564,5.3164983,0.3009031,0.22571875,1.5878102,0.4374862,182.0,550.1378753070037,18.321709,18.836187,20.0,336.04326956926093,31.96248,19.022554,20.0,362.3935432148198,33.790478,18.349945,0.6726093,0.18636703,0.4862423,27.613935736192413,-12.96640464976201,292.19196061186705,11.22317668707055,-9391.365266986259,,,
ZTF17aabizrq,77.56895833,40.36586111,0.1047253,0.053135823,0.6282881202754205,0.09961377,3.863807,0.15316683,0.09586872,1.5884678,0.21965045,545.0,1490.4509455894772,28.543966,17.754072,61.0,917.223874748627,57.731106,17.932354,57.0,1063.9238495136474,54.868137,17.180618,0.7517357,0.17828178,0.5734539,166.4756001245484,0.32279386573991997,80.1054381205603,17.35260476904791,1591.6264651982174,6.7448664299161045,6.923148213973722,6.171412526717862
ZTF17aaaedfi,3.74425,59.68463889,0.056779776,0.0583886,0.5097664671234182,0.077312425,2.8354554,0.074650064,0.06978997,,0.11360764,451.0,1521.3079053908225,28.426628,17.731825,54.0,732.2623495851202,58.83556,18.176876,53.0,1452.0571820822731,67.061874,16.842936,1.3339405,0.4450512,0.8888893,118.33966929221783,-2.8616129911560426,36.567761953898454,51.161272252499835,1961.682583091313,6.2686811939196225,6.713732387156927,5.379791881175482
ZTF17aabornh,321.4242917,39.3765,0.07338097,0.06531803,0.3796312553209724,0.107871965,5.201808,0.11181027,0.07456439,,0.16021617,432.0,742.9906135203639,42.297096,18.509909,47.0,689.2974010205764,120.1172,18.242525,48.0,617.6618626375713,77.7369,17.771019,0.47150612,-0.26738358,0.7388897,85.31474003654785,-8.024042731789642,342.55774235366476,50.69555808412763,2634.1350612833903,6.406718481207111,6.139334905767658,5.667828786993244
ZTF17aabunpt,355.7547083,52.24180556,0.019041952,0.018477883,0.6664546502799047,0.029189765,6.359832,0.02650128,0.02443249,1.6944894,0.041220054,515.0,15986.42549618563,143.86502,15.177988,52.0,10751.418155325571,278.8782,15.259878,53.0,7850.618167508912,183.46825,15.010636,0.24924183,0.081890106,0.16735172,112.41882633751106,-9.22784093137164,24.079475178531112,48.02131029703665,1500.4771886279275,4.296841065654181,4.378731171855353,4.129489342936896
ZTF17aabpimd,333.8426667,49.54230556,0.12908019,0.15183125,0.3100961806367952,0.20287494,3.2571642,0.21546341,0.16890162,1.6127532,0.32956573,340.0,451.33187515538845,24.766651,19.051126,35.0,453.433455469683,69.202354,18.697258,38.0,421.8936400321372,45.213127,18.184889,0.51236916,-0.35386848,0.86623764,98.68710276064152,-5.839649088028157,3.949701026452805,54.28042093820176,3224.8059229444843,6.5086085660686095,6.154740081571539,5.64237092568775
ZTF18abscxct,65.88679167,74.88055556,0.07791257,0.07074188,3.3580737081149237,0.09308711,18.477615,0.088773355,0.0911171,1.5838352,0.14148603,441.0,1779.6204802383215,19.907936,17.561548,54.0,1064.1633926016063,32.16465,17.77102,50.0,1400.2980875699204,55.95605,16.882345,0.8886757,0.20947266,0.67920303,135.55221081879182,17.492773939906375,79.96923301717563,52.28125578714938,297.7897708389958,10.191999355348313,10.401472011598313,9.512796321901048
ZTF18abvzqzi,3.616916667,40.71808333,1.1011447,0.5156161,0.9811059195987698,1.1156337,2.6141493,1.7337394,0.6654801,1.6713444,2.5595706,144.0,127.28364910115215,2.7704227,20.425436,18.0,80.60534693890156,9.651274,20.572632,15.0,51.82231763401448,4.2033105,20.461603,0.11102867,0.14719582,-0.036167145,115.40800323414614,-21.612934467578437,21.85273638211488,35.414586571457505,1019.257941496222,10.384015500294144,10.531211316334183,10.420182645069534
ZTF18abupjuv,51.14595833,-10.14138889,0.9854268,0.8675588,1.383159754825832,1.3761194,9.252519,1.5971458,1.4213746,1.6887629,2.6013591,168.0,101.81311032073337,2.0461442,20.667858,16.0,101.23231400607332,7.2150555,20.325245,16.0,70.63761177657766,12.051696,20.125305,0.19993973,-0.34261322,0.54255295,195.14975799349702,-50.1697983209874,45.72127523227452,-27.80581963186178,722.9822849537147,11.372219843676657,11.029606623461813,10.82966689567861
ZTF18aaabcav,110.4352917,66.64386111,0.054122873,0.06385194,0.7180318399011726,0.104806796,1.6236167,0.068408445,0.057165712,,0.11995768,570.0,504.7337304170683,26.147943,18.92971,65.0,463.3919155497989,76.59386,18.673672,77.0,560.5996206658226,82.88507,17.876263,0.79740906,-0.25603867,1.0534477,149.28687863015037,27.719031719256026,101.09236455012835,43.98973566159524,1392.6959006965994,8.210428901782226,7.954390236010742,7.156981178393554
ZTF17aaadycb,308.6405833,37.81758333,0.093910575,0.10860524,0.8696738781166239,0.15598729,1.0905371,0.1390958,0.14698286,1.431865,0.21218036,348.0,761.8184410649297,17.760159,18.482738,43.0,404.84799070256804,36.076214,18.820312,40.0,704.3595901332973,50.967915,17.62841,1.1919022,0.337574,0.85432816,77.56834974223953,-1.5012731518443623,326.8472946029744,53.90024888792596,1149.8563141457255,8.179520622984757,8.51709462811171,7.325192467467179
ZTF18adkgfuz,299.300875,18.82805556,0.40946934,0.47466928,0.6835873913395479,0.60255367,2.6447825,0.4439821,0.6213974,1.5859766,0.95719564,311.0,151.64108890844082,2.7105272,20.235325,17.0,77.90339446975672,10.981441,20.609652,19.0,102.39426304098613,11.148979,19.722206,0.88744545,0.3743267,0.51311874,57.2055130238153,-5.236050932949863,306.3724612009348,38.639866381597045,1462.8707502056386,9.409295077769608,9.783621783702225,8.896176333873123
ZTF18aabgnmu,89.37441667,11.45402778,0.19763716,0.15029205,0.850342222999823,0.20850256,3.2687023,0.22088958,0.18190053,,0.37727496,195.0,441.33195879057104,12.846586,19.075453,22.0,208.6163909303683,21.863174,19.54017,19.0,398.0352988941317,51.443237,18.24809,1.2920799,0.46471786,0.82736206,196.50719156442688,-6.4799195069360165,89.37322468489147,-11.983911225432145,1175.9971138116803,8.723421525189657,9.188139390179892,7.896059464642782
ZTF19aaedxrl,271.5276667,27.35263889,0.23863555,0.29374322,1.007638684185358,0.39355674,5.64361,0.33137628,0.4341484,1.578953,0.62284076,377.0,145.69640344156045,1.7322487,20.278746,45.0,101.40630350437301,10.903426,20.32338,47.0,119.86117858434446,12.058422,19.551199,0.77218056,0.044633865,0.7275467,53.64694415789161,21.397213927996628,272.1462020398534,50.78051902644333,992.4192229762065,10.29526981181924,10.339903677175686,9.56772311992471
ZTF18adjjjti,291.159375,59.69630556,0.08924482,0.09438048,1.0816985486461053,0.0988603,18.436686,0.14648992,0.11645574,,0.21332854,235.0,431.7660891317628,10.372089,19.099245,23.0,422.1942775877151,27.813572,18.774761,25.0,453.434127804921,50.099133,18.10661,0.66815186,-0.32448387,0.9926357,91.0138784392556,19.199216405993422,334.13334580967995,78.32172478303683,924.4719808967459,9.269776306408579,8.945292434948618,8.277140579479868
ZTF18acakeog,68.37333333,72.84772222,0.3448187,0.47456867,0.33150350813798785,0.48482963,2.9758372,0.3825122,0.53029567,1.4637744,0.77434325,375.0,142.12517579219423,1.4405444,20.305689,39.0,77.17503370919813,5.9794707,20.61985,37.0,103.96487551217537,6.2770076,19.705679,0.9141712,0.3141613,0.6000099,137.63252424743314,16.68397071829833,80.23587562823565,50.141119643914266,3016.559328789219,7.908129501478392,8.222290802137572,7.308119583265501
ZTF18aamqtld,170.554625,14.43938889,0.04718781,0.037473828,0.20778900458797592,0.051175408,8.360467,0.061699774,0.04600896,1.774396,0.08553563,208.0,6786.769279507069,5.9228115,16.10821,15.0,4980.236715419166,26.108124,16.095417,17.0,2898.0606388545984,16.413977,16.092627,0.002790451,-0.012792587,0.015583038,239.8505543024317,65.65633127828686,165.61563484440202,9.529917710341156,4812.574187854148,2.6963224229845473,2.683529835704274,2.680739384654469
ZTF22aaahflk,106.0191667,-20.23938889,0.5463315,0.73633945,2.2450786537320515,0.72177595,5.800525,0.70898575,0.9666906,1.5848697,1.5930929,262.0,115.63600258895535,0.9049606,20.529634,26.0,79.71867977167769,7.3097177,20.584642,28.0,80.21145990172838,7.3770547,19.987305,0.5973377,0.055007935,0.5423298,232.41664388904837,-6.414352703950995,110.57400670493008,-42.54127643558074,445.4186931659051,12.285792278759832,12.340800213330144,11.743462490551824
ZTF18abcscfi,242.27775,-10.67027778,0.59691584,0.458492,2.231759458862433,1.1321069,8.326801,0.8223904,0.9907583,,1.8775096,147.0,247.9907133870725,19.896517,19.701279,13.0,157.81479129695165,39.408035,19.843172,16.0,251.0624349723726,59.367134,18.748442,1.0947304,0.14189339,0.952837,1.4917113439938943,28.981451785082132,242.32832862821755,10.145608313768163,448.0769627877896,11.444515607120366,11.586408993961186,10.49167861676392
